iteration,chain,Q1,Q2,Q3,Q4,Q5,Q6,Q7,R,Ylacglc,Yammgln,lambda,u0_LAC,u0_MAb,obj,lp,n_steps,is_accept,acceptance_rate,log_density,hamiltonian_energy,hamiltonian_energy_error,max_hamiltonian_energy_error,tree_depth,numerical_error,step_size,nom_step_size
1020,1,1.0661788842193982e7,0.16617881851538588,0.002094744189054016,0.004475925989781394,0.08466397089385684,0.0549101979657925,0.037793778830193706,1.2981241436535838e8,2.9437857086509265,1.0835766028547171,6.705279729190624e-9,9.134950070426939,207.19652294341194,-0.6747954283498898,-37.573009680727154,7.0,1.0,0.49229018903616834,-37.573009680727154,46.35208215050734,0.8151772929234369,1.6095479266098565,3.0,0.0,0.5073542172101719,0.5073542172101719
1021,1,1.1754002345151389e7,0.055112971388699625,0.11625300893447815,0.13317909345878357,0.14237987201687788,0.08236400142215436,0.0054050591175069185,1.7062910220384097e8,2.1624238674194025,0.6018002025352455,3.575577524422072e-9,7.4751710968367995,126.61926944074071,1.0039925240701284,-37.07467398449338,7.0,1.0,0.432953974152146,-37.07467398449338,47.036958020895256,-0.4918854463042095,3.45230905963345,3.0,0.0,0.5073542172101719,0.5073542172101719
1022,1,9.78697296139589e6,0.11645293670776102,0.07258247272995194,0.03262065980256175,0.09218412568385782,0.13098030835887756,0.01269481900697671,1.7959375334171373e8,2.4358665374699773,1.1065367457826953,1.0495232084535951e-8,8.62972285826516,230.56319601492538,-0.3654225222468994,-37.083531674640135,7.0,1.0,0.520423116865348,-37.083531674640135,48.84074270271606,0.5369407882020667,1.2291699554670075,3.0,0.0,0.5073542172101719,0.5073542172101719
1023,1,1.0503713478600642e7,0.0723611570002996,0.040693237768676144,0.05112914973268568,0.1002872745526727,0.07464319519369708,0.018561204721540422,8.063470744910926e7,3.5677476437852946,1.325746294659464,3.9642158360933685e-9,5.672122245009589,160.38888254763907,0.21824771926753805,-35.392523813672085,15.0,1.0,0.9747608671628019,-35.392523813672085,40.88925571046692,-0.10040437627761634,-0.8680728687987198,3.0,0.0,0.5073542172101719,0.5073542172101719
1024,1,9.371157202900326e6,0.10379690054001396,0.053046429683435405,0.07252417267067049,0.049258323170931484,0.10667413215390677,0.02181420641925163,1.794580754384324e8,2.936879715888816,0.858835501332525,1.2154059098109725e-8,6.753473334103636,193.60084988316518,-0.1416687365956784,-38.740770675341146,7.0,1.0,0.9242164464917524,-38.740770675341146,42.571208686974174,0.061513667133361594,0.388826726695207,3.0,0.0,0.5073542172101719,0.5073542172101719
1025,1,1.0801935057693554e7,0.08312595864631868,0.08926395951784777,0.09132510405006099,0.07830975707667391,0.013610615814892604,0.040348034311995094,8.032315403163233e7,2.3643084318570677,1.7319998563306567,2.0292512240675323e-9,6.321330066457503,130.06415639092586,-0.029157270821238757,-40.72296992146822,7.0,1.0,0.8743040331485545,-40.72296992146822,46.74839012313242,0.10582642502978246,0.2990470735510655,3.0,0.0,0.5073542172101719,0.5073542172101719
1026,1,9.807095774863852e6,0.07644568058915327,0.10271564866404745,0.09075706552088585,0.08388425537885559,0.05722906833577275,0.05400582531250035,1.7289592637232327e8,3.1257229976553043,0.7058130456456925,1.0965813812983836e-8,5.78017134844467,219.25646868664697,0.42876804562602555,-32.37990967612616,7.0,1.0,0.9315469717474704,-32.37990967612616,44.47343742637214,-0.2074735902755407,-0.6315231585974104,3.0,0.0,0.5073542172101719,0.5073542172101719
1027,1,9.999883898291098e6,0.05296113243977272,0.09742200305840595,0.11970152129724955,0.10523326637177763,0.08635659309467363,0.059617483324389445,1.6997681811722612e8,3.8687084176047426,0.8048425609932228,1.1144828069774445e-8,7.706124841794897,261.9833303321367,-0.17673390045720516,-33.167347828004786,7.0,1.0,0.9364119781512218,-33.167347828004786,35.759912965103304,0.12014486734055652,0.12014486734055652,3.0,0.0,0.5073542172101719,0.5073542172101719
1028,1,9.733135573715614e6,0.1051392504514212,0.08278474193623062,0.04759760539211127,0.049126945393359836,0.05921711846843246,0.03190868417277148,1.5405362053191838e8,4.145302600236304,1.3417657688204327,8.085412010294704e-9,6.223054192075743,294.5927680181795,-0.2982331173546692,-34.08134593617833,7.0,1.0,0.6807967427675299,-34.08134593617833,44.28386180624015,0.1041250339173061,0.6271912032369329,3.0,0.0,0.5073542172101719,0.5073542172101719
1029,1,8.756229147495715e6,0.10420268463968983,0.06187710406782661,0.11609438820755928,0.058315934003042864,0.14620600594167946,0.067392363724423,1.1208170839162453e8,4.531120409012907,1.3362438381781492,5.269683014837142e-9,2.9221079231308886,187.74182971587297,-0.24023681519443918,-33.529033502180184,7.0,1.0,0.9611077252915278,-33.529033502180184,38.26900599784325,-0.2330968010556802,-0.2330968010556802,3.0,0.0,0.5073542172101719,0.5073542172101719
1030,1,9.255634804193553e6,0.05450908770362822,0.11048923811252663,0.004794442612128551,0.12424840368630502,0.05990554499714511,0.09637419773088184,1.2701191601411971e8,4.151021460519442,1.0479045680408177,1.106101917217896e-8,4.881603829253945,80.81318774053199,-0.8066734409399374,-35.09279879633486,7.0,1.0,0.4082824957589195,-35.09279879633486,40.97389422780476,0.6017159244001107,1.9872313573966025,3.0,0.0,0.5073542172101719,0.5073542172101719
1031,1,7.995002835203944e6,0.1276769395045496,0.07236864294711287,0.21773481120139998,0.058239601223316353,0.060060615956596404,0.09870061944560345,1.77246095613465e8,1.4548777466444394,0.43235656132801836,1.1886362600076204e-8,3.903249042456411,93.61671029906557,0.15744390707872258,-40.99469330390192,7.0,1.0,0.6856299132567798,-40.99469330390192,45.41718143184753,-0.24329457392499165,1.0068679367851558,3.0,0.0,0.5073542172101719,0.5073542172101719
1032,1,9.023168762159366e6,0.09808673321741986,0.2084590118844401,0.06616476655922247,0.12593727494012363,0.18673440640701996,0.06500790571159586,1.688512659781288e8,2.067361854089209,0.4699493780643985,1.1828535479783284e-8,6.808733747930498,116.39278107638974,-1.0678959897579314,-37.33286052443517,7.0,1.0,1.0,-37.33286052443517,44.040337912248795,-0.19086504069614563,-0.7270412033048643,3.0,0.0,0.5073542172101719,0.5073542172101719
1033,1,9.712562686151387e6,0.11613481207072447,0.09465502032284068,0.02460781477801335,0.12194771760999487,0.0461147093906036,0.10287990865201996,1.1609094983221373e8,3.4339309659451884,0.4689875485415411,1.2010579633808489e-8,3.731466261673379,131.93104666553631,-0.9217888835998385,-35.51843477445407,7.0,1.0,0.9838651013579393,-35.51843477445407,40.97530979069825,-0.0722467363352095,-0.16780188001096263,3.0,0.0,0.5073542172101719,0.5073542172101719
1034,1,9.406645070222301e6,0.13354580499269508,0.12269138257864314,0.047144236551969,0.11985872498135275,0.022864315440970156,0.1766394276106002,1.1200385610938752e8,2.9689705696290525,0.4790109131815958,1.170223351408091e-8,2.0481186279051222,149.6527553496644,0.5192494452169847,-35.333886275151784,7.0,1.0,0.9201348629261733,-35.333886275151784,41.77849105350352,0.09292360936069599,0.2064508273525405,3.0,0.0,0.5073542172101719,0.5073542172101719
1035,1,1.133138228354681e7,0.019589638590718363,0.013383658367318852,0.07265163760361755,0.06517161703414794,0.12381259551636992,0.03548578187603976,1.5011022663838762e8,2.489249790823421,1.8707409148088447,2.9182529891434522e-9,7.401661109024187,292.0858430907973,-0.8237706840935649,-38.07374846615793,7.0,1.0,0.6952744007801606,-38.07374846615793,44.153051511375715,0.38138042777682557,0.6019758470224019,3.0,0.0,0.5073542172101719,0.5073542172101719
1036,1,8.301202141461169e6,0.06360460682144897,0.1477411354853607,0.10423474582618737,0.1452500941490241,0.021692676471555837,0.02607190514604422,9.886659278296608e7,1.7950904304477833,1.6550497844551963,3.2961734017018745e-9,7.324485707474148,286.3255078918536,-0.08485122757108132,-36.596395274006376,7.0,1.0,0.9484228207350701,-36.596395274006376,43.98126558636133,-0.17147471102185818,-0.20079513228050416,3.0,0.0,0.5073542172101719,0.5073542172101719
1037,1,8.402539829757828e6,0.10447071284709364,0.02020099451634958,0.01453088791882255,0.05877610379289178,0.0964492540239516,0.013759119493412669,1.388154972883541e8,3.833333503294065,0.8189641935015558,1.0229519496131718e-8,2.4836671986703527,107.59698230910176,0.01233506011967616,-35.99731589056046,7.0,1.0,0.8137547619439488,-35.99731589056046,42.66554936156914,0.09382884490673149,-0.7645911622367549,3.0,0.0,0.5073542172101719,0.5073542172101719
1038,1,8.842768098916356e6,0.21309374042656495,0.009966132745461853,0.04808152392817904,0.07280227995847356,0.13131211257705783,0.04358660877842735,1.0639453926252323e8,4.15839400450944,1.5002898099157886,9.12502817993213e-9,8.662279261811763,175.6097432297501,0.19970198483843968,-35.49958280447331,7.0,1.0,0.911305508906733,-35.49958280447331,40.29309402490713,0.05602276774065729,0.5692379670997809,3.0,0.0,0.5073542172101719,0.5073542172101719
1039,1,9.431278950168187e6,0.02476533609421698,0.0072398258113773855,0.1352632509679618,0.11147286657020175,0.06427624043467163,0.00904691404083836,1.4439302254320222e8,2.729276603194818,0.7575592258241512,6.677101678204266e-9,3.82859095402383,167.64303460983817,1.1505188981372902,-35.29846009558936,7.0,1.0,0.9684930907877296,-35.29846009558936,41.8516696686179,-0.28097218047776096,-0.5949440115659073,3.0,0.0,0.5073542172101719,0.5073542172101719
1040,1,1.0535224789297743e7,0.0926421346933205,0.11154326413989489,0.018642792082626734,0.07795043734189681,0.14276481283664597,0.2660225038854322,1.0827614222788653e8,3.085337982938845,1.777107649381525,7.204631137124427e-9,1.525484799240412,175.59469758431297,-0.96704219800945,-34.69556894007084,7.0,1.0,0.7189655558049027,-34.69556894007084,40.161067516682785,0.6885772181682981,0.6885772181682981,3.0,0.0,0.5073542172101719,0.5073542172101719
1041,1,9.84270791889714e6,0.09917470669346665,0.05955386528306233,0.054202151563354284,0.009921968266106106,0.03670976343803473,0.008704177637376475,1.5447439321977356e8,4.3840955533106065,1.0348410247490936,3.262491016083196e-9,9.384251018640468,265.97392733377495,-0.5311600037853664,-38.41913470070217,7.0,1.0,0.8900190056649357,-38.41913470070217,43.75999459376749,0.18934068811213223,-0.48164879197385346,3.0,0.0,0.5073542172101719,0.5073542172101719
1042,1,1.0223108903802333e7,0.12273966798425266,0.09786466803980017,0.08568114758295875,0.004727610854254492,0.14686983899607112,0.07367421627178436,9.744807911162695e7,1.378267155274238,1.179239945732717,9.959284665088271e-9,8.321296362750719,56.64717989352337,0.6985845735545857,-36.80963194715798,7.0,1.0,0.9604638024209439,-36.80963194715798,43.89334210476615,-0.27262660762084323,0.3240050127080636,3.0,0.0,0.5073542172101719,0.5073542172101719
1043,1,9.861103723925749e6,0.10763797744774546,0.06940737228972713,0.022680143148739226,0.2543808501060325,0.018729597799455832,0.041196122399734025,1.3355895391721466e8,3.3571615162012503,1.4437572222482373,6.323224406118872e-9,0.266173548959805,295.73103600043487,-1.4264868508440398,-39.67407520628482,7.0,1.0,0.8220605472895376,-39.67407520628482,46.585880429857156,0.17392480471032457,0.3676376371868386,3.0,0.0,0.5073542172101719,0.5073542172101719
1044,1,1.0760938371370712e7,0.08327183845256267,0.0618489054554329,0.179286697909455,0.011400419817114463,0.14333591108045227,0.09258062798680669,1.2633007987660909e8,2.177042788375706,0.8905052648748191,7.798726225423525e-9,9.718675791963983,70.37967788712507,1.0889046493713121,-36.145558483645296,7.0,1.0,1.0,-36.145558483645296,42.00286703955159,-0.6178689007279345,-0.7581822158643945,3.0,0.0,0.5073542172101719,0.5073542172101719
1045,1,1.1264385466247683e7,0.07403179089324148,0.14051784505653162,0.043538228366819164,0.10998631801784642,0.052974507443106514,0.037731610780326434,8.159833543569525e7,1.2371270570949662,0.527376678160034,1.1966914774120463e-8,3.1967693297947184,234.20520375888518,-0.9873523451711388,-39.76626652808178,7.0,1.0,0.8026422590258333,-39.76626652808178,46.614453131431496,-0.008889197270548266,0.5536140671458654,3.0,0.0,0.5073542172101719,0.5073542172101719
1046,1,9.390192407331359e6,0.031027893021293405,0.02935796242491735,0.07317138425285234,0.16225773745557973,0.049711343703047015,0.1413146662937987,9.086145856386323e7,3.6153574469860783,0.6448358345377837,9.077267248321124e-9,5.576925029438923,72.51401349022723,-1.706838685076422,-36.01236126256784,7.0,1.0,0.8737726030981293,-36.01236126256784,47.16975858556085,-0.12046647303115776,0.4755221296998755,3.0,0.0,0.5073542172101719,0.5073542172101719
1047,1,9.486135393573202e6,0.017485931061687682,0.19252685091033028,0.045733150981579804,0.03961064787789321,0.05466182415350527,0.04601128912623675,1.7722547953325152e8,1.407722466940779,1.726867985791428,8.389023217828206e-9,6.032853354193905,272.3248939127709,0.20565613574344876,-37.02676031007514,7.0,1.0,0.8746732407716321,-37.02676031007514,44.855983075497235,0.16419091769224536,0.6408076594723013,3.0,0.0,0.5073542172101719,0.5073542172101719
1048,1,1.0649441905866109e7,0.048707477078293794,0.09357656402502551,0.09766983669509602,0.10627742598609306,0.09692166160209727,0.19137547860784945,1.7684855530533147e8,3.613193271246885,1.2782089198658046,6.995208753225237e-9,8.041305858658161,191.73312554287503,-0.327727202180923,-33.114377066032155,7.0,1.0,1.0,-33.114377066032155,39.97102965402346,-0.4279500165754655,-0.4279500165754655,3.0,0.0,0.5073542172101719,0.5073542172101719
1049,1,1.1453505000054402e7,0.18854829689829983,0.034472268295483804,0.08366334071747207,0.09478322423673637,0.06002433287479746,0.004406132784963099,1.6083425162450898e8,3.305930538477508,1.5507460743284742,4.537195638610605e-9,8.457671240980181,231.5051373382491,-0.29655020965293255,-35.93740376253092,7.0,1.0,0.4013284858013765,-35.93740376253092,40.19838599529267,0.8937816550797919,1.8551780211087205,3.0,0.0,0.5073542172101719,0.5073542172101719
1050,1,1.226893149154583e7,0.11538943095902215,0.07563272900185347,0.10683831366917397,0.06812789734103387,0.07592179490465598,0.01399883263440999,1.762822123059253e8,2.214183722313869,1.930698809851103,5.566326874541148e-9,6.534347693621955,68.78369244021461,-0.7806457418818222,-38.275993769883286,7.0,1.0,0.855657453363153,-38.275993769883286,42.81111272529277,0.1734322290856909,0.5410174796898843,3.0,0.0,0.5073542172101719,0.5073542172101719
1051,1,1.1445557848555956e7,0.10132054481481456,0.07356377743491813,0.08142226539422394,0.044778436308491834,0.02250362634978003,0.15252483055824487,1.158668570382531e8,3.071974708460067,0.6886828324009269,3.1832647201556224e-9,5.257722822902845,85.64162413715002,-0.5623291744642125,-34.07317467990516,7.0,1.0,0.9693932783749738,-34.07317467990516,42.04445888177465,-0.4673210817508462,-0.4673210817508462,3.0,0.0,0.5073542172101719,0.5073542172101719
1052,1,1.014461709738697e7,0.0872055391918412,0.09973689921117768,0.09654575675687004,0.0609570704718685,0.11132796556204178,0.016061810465363584,1.365514796830127e8,3.8681549480878634,1.6924643118982168,1.202778043608387e-8,4.739608267962032,282.0018117856131,0.5663041946722088,-35.364218387574006,7.0,1.0,0.856480708651004,-35.364218387574006,39.148530251490236,0.12434941544000111,0.4450970303816746,3.0,0.0,0.5073542172101719,0.5073542172101719
1053,1,9.176134701013759e6,0.08446425464088254,0.08935092509590772,0.014846311254965371,0.04298427903426939,0.0005441359610542022,0.10934448974957932,1.2688861783505931e8,1.7504758470935449,0.7611244725941957,2.017380012067598e-9,4.762093083399243,68.40544266651587,-0.6926724515940558,-42.96859531914095,7.0,1.0,0.7391612118538272,-42.96859531914095,47.25751319547318,0.3164417654808318,0.5464208034626097,3.0,0.0,0.5073542172101719,0.5073542172101719
1054,1,1.1262591912398301e7,0.10918935616174986,0.08886259896798178,0.03554316809627199,0.053732083034772456,0.0013754599741861008,0.026487768314791615,1.2857967065299106e8,3.9144296335705433,2.038862476786489,1.0340484936010685e-8,1.6760629475970634,284.58177909859177,-0.05321211037489598,-41.650981256316854,15.0,1.0,0.6761078201140357,-41.650981256316854,50.98322082863145,0.21088086115057791,1.4634003823045134,3.0,0.0,0.5073542172101719,0.5073542172101719
1055,1,1.1101681505281623e7,0.08495849581170767,0.12234008034787461,0.04811554191861318,0.022607623574750168,0.007978349464389472,0.06851837710014125,1.1402710206446807e8,2.608792949041625,1.8139224272011867,2.8018915410547305e-9,0.3309506530145254,57.473771542762364,-0.6534560318807239,-39.372439876589844,7.0,1.0,0.9560927288682526,-39.372439876589844,48.54274251119034,0.005410893306823539,-0.38167880171513247,3.0,0.0,0.5073542172101719,0.5073542172101719
1056,1,8.906257363162857e6,0.030335048078086426,0.04190944190303228,0.02585833397853816,0.12194303508711525,0.2564065979754049,0.09063438137335891,1.383174196056001e8,2.143715971843868,0.7323301367022108,1.0439928462524935e-8,9.658305223725836,141.0625561106752,0.7211711268137873,-37.05683229196529,7.0,1.0,0.9821488582192932,-37.05683229196529,45.34788367984329,-0.17848968628997142,-0.43466802820749706,3.0,0.0,0.5073542172101719,0.5073542172101719
1057,1,1.0922945667631865e7,0.14878791530272173,0.11020008806692123,0.07871655424042837,0.07705726371154963,0.009912870225255619,0.05489981271678626,1.3124859814428908e8,3.646778979300811,1.8865043503621544,2.1961399401951985e-9,0.6078324844742199,160.19560730427548,0.15254427348138888,-37.02020867400309,7.0,1.0,0.9821603059425961,-37.02020867400309,43.15882984276108,-0.2031942113562124,-0.6085080299764201,3.0,0.0,0.5073542172101719,0.5073542172101719
1058,1,9.904402827518975e6,0.02865582168066794,0.030766918101148275,0.08364632228841722,0.07315495022972986,0.08669846290983818,0.06695105123650988,1.6401380185784605e8,2.0058131951562173,0.6799878694062598,1.0992423852058568e-8,9.335130398687328,184.04655930755695,-0.49498252133225185,-34.282838491875765,7.0,1.0,0.8661280203105638,-34.282838491875765,42.80532042702723,0.03085433259420256,0.406029279581972,3.0,0.0,0.5073542172101719,0.5073542172101719
1059,1,1.010861131425046e7,0.008053352229101045,0.20203437152063317,0.17005806984914257,0.09403130971509197,0.11418348382245523,0.046852670055042525,9.292748500599153e7,3.155253757399674,1.7739186952754769,7.312837078698698e-9,1.1216193765671751,136.86956733052477,0.43928742063035786,-35.22450491547341,7.0,1.0,0.9824247321630908,-35.22450491547341,42.3266347609626,-0.14731270931422102,-0.6122354073971934,3.0,0.0,0.5073542172101719,0.5073542172101719
1060,1,9.834025483644927e6,0.046213137655526065,0.020078424786998537,0.03202024748960326,0.06624796128563556,0.05570460971864961,0.13214750235328623,1.776249170870583e8,2.690335364617309,1.3653333071597755,5.892166358481753e-9,8.04002615610216,297.21158353143926,-0.4192916642858767,-37.50706241234145,7.0,1.0,0.7114478929053497,-37.50706241234145,43.70681698949692,0.34145881062313777,0.7229620881070673,3.0,0.0,0.5073542172101719,0.5073542172101719
1061,1,9.996234658351654e6,0.02717278318526244,0.07872832091595962,0.08655198432718132,0.03406405218803294,0.05764557657824657,0.01881667907166892,8.277150102016583e7,2.574466015645771,1.3893991516598492,9.098252829572836e-9,2.070952909851963,52.966847524741404,0.5480126136866108,-37.666411520768435,7.0,1.0,0.8328577715987132,-37.666411520768435,45.95269821791687,0.0345668883537158,0.35025823848104665,3.0,0.0,0.5073542172101719,0.5073542172101719
